transaction_id,timestamp,amount,currency,channel_id,channel_description,payment_method,settlement_date,actual_settlement_date,reconciliation_status,processing_fee,reference_number,settlement_delay_days,is_anomaly,anomaly_type,anomaly_reason,hour,day_of_week,is_weekend,is_business_hours,channel_avg_amount,channel_std_amount,amount_deviation
TXN_5B64E991,2024-05-18 01:54:00,362.16,EUR,CHANNEL_008,Contact Center,AMOP,2024-05-21,2024-05-21,MATCHED,5.91,REF_901387,0,False,,,1,5,True,False,306.0762376237624,215.62196186312508,0.2601022729393359
TXN_19228A70,2024-05-18 05:37:00,579.16,EUR,CHANNEL_010,PBL,AMOP,2024-05-21,2024-05-21,MATCHED,14.47,REF_659713,0,False,,,5,5,True,False,385.4075653356448,1550.0644555145593,0.12499637287666024
TXN_DDF2179C,2024-05-18 10:24:00,146.7,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-21,2024-05-21,MATCHED,1.7,REF_558320,0,False,,,10,5,True,True,495.366892976174,1638.3171994323789,0.21282013830836616
TXN_F2DBA5C3,2024-05-19 09:40:00,537.32,EUR,CHANNEL_003,Staff Travel,AMOP,2024-05-22,2024-05-22,UNMATCHED,14.91,REF_111691,0,False,,,9,6,True,True,495.366892976174,1638.3171994323789,0.025607438558516875
TXN_C46BFEEA,2024-05-19 12:57:00,514.82,GBP,CHANNEL_007,Airlines Holidays,AMOP,2024-05-21,2024-05-21,MATCHED,8.14,REF_563864,0,False,,,12,6,True,True,289.37843749999996,201.46105413533996,1.119032973730745
TXN_07CCF777,2024-05-19 13:14:00,138.29,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-05-20,2024-05-20,MATCHED,3.62,REF_543143,0,False,,,13,6,True,True,306.0762376237624,215.62196186312508,0.7781500371018404
TXN_E84F539A,2024-05-19 13:16:00,127.69,EUR,CHANNEL_004,New .com,CARD,2024-05-20,2024-05-20,MATCHED,3.18,REF_107543,0,False,,,13,6,True,True,413.8197789891696,956.7559280432754,0.2990624574172772
TXN_32B41B9D,2024-05-19 15:11:00,595.41,USD,CHANNEL_004,New .com,AMOP,2024-05-20,2024-05-20,MATCHED,15.82,REF_503489,0,False,,,15,6,True,True,413.8197789891696,956.7559280432754,0.18979785302424254
TXN_0152C391,2024-05-19 16:21:00,279.36,USD,CHANNEL_005,NDC,AMOP,2024-05-22,2024-05-22,MATCHED,8.21,REF_863933,0,False,,,16,6,True,True,241.44414893617022,171.1966887643904,0.22147537629078515
TXN_5F236C39,2024-05-20 02:21:00,159.79,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-05-22,2024-05-22,MATCHED,3.85,REF_555292,0,False,,,2,0,False,False,385.4075653356448,1550.0644555145593,0.14555366683816306
TXN_90ACC17C,2024-05-20 14:10:00,182.26,USD,CHANNEL_008,Contact Center,CARD,2024-05-21,2024-05-21,MATCHED,4.24,REF_791792,0,False,,,14,0,False,True,306.0762376237624,215.62196186312508,0.574228323283506
TXN_B1606495,2024-05-20 19:44:00,149.82,USD,CHANNEL_001,Airlines.com,CARD,2024-05-21,2024-05-21,MATCHED,4.39,REF_594580,0,False,,,19,0,False,False,529.5399166114732,1898.670997744395,0.1999924774026555
TXN_F9DCD3CE,2024-05-21 03:23:00,129.46,EUR,CHANNEL_002,Mobile App,CARD,2024-05-23,2024-05-23,MATCHED,3.28,REF_317445,0,False,,,3,1,False,False,289.71385321100917,220.87662228085722,0.7255356024379856
TXN_748E93FE,2024-05-21 07:05:00,257.87,USD,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-05-22,2024-05-22,MATCHED,7.03,REF_392731,0,False,,,7,1,False,False,289.37843749999996,201.46105413533996,0.15639964575402665
TXN_2F7F21D9,2024-05-21 09:44:00,164.65,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-22,2024-05-22,MATCHED,1.98,REF_561865,0,False,,,9,1,False,True,495.366892976174,1638.3171994323789,0.20186377405471673
TXN_6B5DA624,2024-05-21 17:09:00,159.7,GBP,CHANNEL_002,Mobile App,CARD,2024-05-23,2024-05-23,MATCHED,3.43,REF_419491,0,False,,,17,1,False,True,289.71385321100917,220.87662228085722,0.5886265910282219
TXN_C69B6904,2024-05-21 23:55:00,654.93,USD,CHANNEL_004,New .com,AMOP,2024-05-23,2024-05-23,MATCHED,18.18,REF_536196,0,False,,,23,1,False,False,413.8197789891696,956.7559280432754,0.25200807640036343
TXN_8917411F,2024-05-22 03:09:00,183.17,GBP,CHANNEL_005,NDC,AMOP,2024-05-24,2024-05-25,MATCHED,4.14,REF_397901,1,False,,,3,2,False,False,241.44414893617022,171.1966887643904,0.34039296762550175
TXN_099A01ED,2024-05-22 03:52:00,158.47,USD,CHANNEL_008,Contact Center,CARD,2024-05-23,2024-05-23,MATCHED,4.61,REF_725376,0,False,,,3,2,False,False,306.0762376237624,215.62196186312508,0.6845603126339307
TXN_5865AB6C,2024-05-22 11:07:00,128.0,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-05-25,2024-05-25,MATCHED,3.35,REF_743378,0,False,,,11,2,False,True,241.44414893617022,171.1966887643904,0.6626538734770615
TXN_7D2DF95F,2024-05-22 12:35:00,710.73,EUR,CHANNEL_006,FLY,AMOP,2024-05-23,2024-05-23,MATCHED,13.62,REF_647945,0,False,,,12,2,False,True,371.08757800219786,994.9815597278657,0.3413554941567929
TXN_70E054A8,2024-05-22 15:11:00,189.29,EUR,CHANNEL_006,FLY,DIGITAL_WALLET,2024-05-24,2024-05-24,MATCHED,3.72,REF_517469,0,False,,,15,2,False,True,371.08757800219786,994.9815597278657,0.18271451990720386
TXN_5922CD21,2024-05-22 16:08:00,226.16,USD,CHANNEL_007,Airlines Holidays,CARD,2024-05-25,2024-05-25,MATCHED,3.18,REF_489102,0,False,,,16,2,False,True,289.37843749999996,201.46105413533996,0.31379979505880234
TXN_7D04ED37,2024-05-22 21:45:00,180.58,GBP,CHANNEL_008,Contact Center,CARD,2024-05-23,2024-05-23,MATCHED,2.88,REF_884309,0,False,,,21,2,False,False,306.0762376237624,215.62196186312508,0.5820197374116569
TXN_8AB960C2,2024-05-22 21:55:00,184.82,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-05-23,2024-05-23,MATCHED,3.66,REF_901123,0,False,,,21,2,False,False,241.44414893617022,171.1966887643904,0.330754930745765
TXN_7549A5F5,2024-05-22 23:35:00,180.64,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-05-25,2024-05-25,MATCHED,4.57,REF_797557,0,False,,,23,2,False,False,289.37843749999996,201.46105413533996,0.539749173688679
TXN_7D99D8CF,2024-05-23 03:16:00,151.23,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-05-26,2024-05-26,MATCHED,2.16,REF_615060,0,False,,,3,3,False,False,241.44414893617022,171.1966887643904,0.526961996679314
TXN_754C0F17,2024-05-23 07:31:00,495.43,USD,CHANNEL_005,NDC,AMOP,2024-05-26,2024-05-26,MATCHED,12.58,REF_823659,0,False,,,7,3,False,False,241.44414893617022,171.1966887643904,1.4835909087784873
TXN_6C051E60,2024-05-23 10:42:00,250.44,USD,CHANNEL_002,Mobile App,AMOP,2024-05-25,2024-05-25,MATCHED,6.88,REF_401601,0,False,,,10,3,False,True,289.71385321100917,220.87662228085722,0.1778090085109606
TXN_D6BAD846,2024-05-24 00:50:00,398.0,GBP,CHANNEL_004,New .com,AMOP,2024-05-27,2024-05-27,MATCHED,6.17,REF_693127,0,False,,,0,4,False,False,413.8197789891696,956.7559280432754,0.016534811570515878
TXN_D61D651C,2024-05-24 01:52:00,174.6,GBP,CHANNEL_001,Airlines.com,CARD,2024-05-27,2024-05-27,MATCHED,5.06,REF_699929,0,False,,,1,4,False,False,529.5399166114732,1898.670997744395,0.18694124312908283
TXN_FEC10940,2024-05-24 02:19:00,700.21,EUR,CHANNEL_002,Mobile App,AMOP,2024-05-25,2024-05-25,UNMATCHED,8.72,REF_552945,0,False,,,2,4,False,False,289.71385321100917,220.87662228085722,1.8584861654893545
TXN_4C5D4E59,2024-05-24 06:37:00,128.37,EUR,CHANNEL_009,ANDC,CARD,2024-05-25,2024-05-25,MATCHED,3.25,REF_842776,0,False,,,6,4,False,False,585.2624009644618,1888.243275053581,0.24196691549265384
TXN_85E5A650,2024-05-24 17:13:00,193.5,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-05-26,2024-05-26,MATCHED,2.92,REF_861594,0,False,,,17,4,False,True,289.37843749999996,201.46105413533996,0.475915495982611
TXN_9EBA3681,2024-05-25 04:12:00,369.73,USD,CHANNEL_003,Staff Travel,AMOP,2024-05-26,2024-05-26,MATCHED,7.79,REF_713635,0,False,,,4,5,True,False,495.366892976174,1638.3171994323789,0.07668654947875958
TXN_B0D6DF2C,2024-05-25 04:57:00,163.43,USD,CHANNEL_005,NDC,CARD,2024-05-27,2024-05-27,MATCHED,2.38,REF_149617,0,False,,,4,5,True,False,241.44414893617022,171.1966887643904,0.455698936113988
TXN_1C399737,2024-05-25 16:31:00,137.7,GBP,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-28,2024-05-28,MATCHED,3.19,REF_284055,0,False,,,16,5,True,True,495.366892976174,1638.3171994323789,0.21831357999543274
TXN_018B4602,2024-05-25 19:03:00,207.93,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-05-26,2024-05-26,MATCHED,6.02,REF_185131,0,False,,,19,5,True,False,385.4075653356448,1550.0644555145593,0.11449689379318703
TXN_584DCD80,2024-05-25 19:05:00,159.95,GBP,CHANNEL_001,Airlines.com,CARD,2024-05-26,2024-05-26,MATCHED,4.01,REF_794093,0,False,,,19,5,True,False,529.5399166114732,1898.670997744395,0.19465716653940726
TXN_8278A14A,2024-05-25 19:14:00,192.67,GBP,CHANNEL_010,PBL,CARD,2024-05-27,2024-05-27,MATCHED,4.58,REF_240600,0,False,,,19,5,True,False,385.4075653356448,1550.0644555145593,0.12434164569734854
TXN_9DF6256C,2024-05-25 20:51:00,213.29,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-05-27,2024-05-27,MATCHED,5.83,REF_660453,0,False,,,20,5,True,False,385.4075653356448,1550.0644555145593,0.11103897307193504
TXN_0970C6F7,2024-05-26 00:26:00,228.08,USD,CHANNEL_001,Airlines.com,CARD,2024-05-29,2024-06-03,MATCHED,5.63,REF_949049,5,False,,,0,6,True,False,529.5399166114732,1898.670997744395,0.15877417254995996
TXN_E443A684,2024-05-26 05:59:00,588.39,EUR,CHANNEL_006,FLY,AMOP,2024-05-27,2024-05-27,MATCHED,6.88,REF_341358,0,False,,,5,6,True,False,371.08757800219786,994.9815597278657,0.21839844153215848
TXN_DA4FBF89,2024-05-26 12:54:00,147.15,GBP,CHANNEL_010,PBL,CARD,2024-05-29,2024-05-29,MATCHED,3.24,REF_620287,0,False,,,12,6,True,True,385.4075653356448,1550.0644555145593,0.15370816644947374
TXN_44BED1EB,2024-05-26 16:10:00,178.85,GBP,CHANNEL_007,Airlines Holidays,CARD,2024-05-28,2024-05-28,MATCHED,2.75,REF_555791,0,False,,,16,6,True,True,289.37843749999996,201.46105413533996,0.5486342656866464
TXN_DE606ABD,2024-05-26 20:12:00,148.95,USD,CHANNEL_006,FLY,DIGITAL_WALLET,2024-05-27,2024-05-27,MATCHED,2.98,REF_978053,0,False,,,20,6,True,False,371.08757800219786,994.9815597278657,0.2232579848645175
TXN_CB8815B8,2024-05-26 20:50:00,186.94,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-05-29,2024-05-29,UNMATCHED,2.33,REF_668154,0,False,,,20,6,True,False,241.44414893617022,171.1966887643904,0.31837151366392147
TXN_C849DF09,2024-05-26 23:37:00,527.31,USD,CHANNEL_001,Airlines.com,AMOP,2024-05-29,2024-05-29,MATCHED,13.41,REF_488414,0,False,,,23,6,True,False,529.5399166114732,1898.670997744395,0.0011744618283643779
TXN_566D5A53,2024-05-27 01:36:00,204.3,USD,CHANNEL_009,ANDC,CARD,2024-05-28,2024-05-28,MATCHED,4.1,REF_288474,0,False,,,1,0,False,False,585.2624009644618,1888.243275053581,0.20175493592246557
TXN_AC626AF7,2024-05-27 01:48:00,790.71,EUR,CHANNEL_003,Staff Travel,AMOP,2024-05-29,2024-05-29,MATCHED,18.21,REF_765620,0,False,,,1,0,False,False,495.366892976174,1638.3171994323789,0.18027223734582803
TXN_F0BB6195,2024-05-27 06:45:00,126.71,EUR,CHANNEL_002,Mobile App,CARD,2024-05-29,2024-06-18,UNMATCHED,1.84,REF_205907,13,True,settlement_delay,Excessive settlement delay detected.,6,0,False,False,289.71385321100917,220.87662228085722,0.7379859920337811
TXN_18FCDA22,2024-05-27 10:36:00,117.67,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-05-28,2024-05-28,MATCHED,1.73,REF_533649,0,False,,,10,0,False,True,385.4075653356448,1550.0644555145593,0.17272673041635977
TXN_2019155E,2024-05-27 15:15:00,439.78,GBP,CHANNEL_008,Contact Center,AMOP,2024-05-30,2024-05-30,MATCHED,5.23,REF_589710,0,False,,,15,0,False,True,306.0762376237624,215.62196186312508,0.6200841566459336
TXN_5AC056E7,2024-05-27 21:21:00,143.51,GBP,CHANNEL_006,FLY,CARD,2024-05-28,2024-05-28,MATCHED,2.24,REF_660226,0,False,,,21,0,False,False,371.08757800219786,994.9815597278657,0.2287254228756178
TXN_ED411768,2024-05-28 11:22:00,143.95,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-31,2024-05-31,MATCHED,3.2,REF_706217,0,False,,,11,1,False,True,495.366892976174,1638.3171994323789,0.21449868993496984
TXN_EC16AE89,2024-05-28 11:30:00,88.15,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-05-31,2024-05-31,MATCHED,1.63,REF_575786,0,False,,,11,1,False,True,585.2624009644618,1888.243275053581,0.26326713699025656
TXN_5247965C,2024-05-28 18:45:00,99.98,GBP,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-05-30,2024-05-30,MATCHED,1.7,REF_700588,0,False,,,18,1,False,False,585.2624009644618,1888.243275053581,0.2570020544363868
TXN_3A6A6AD3,2024-05-28 22:13:00,643.79,USD,CHANNEL_004,New .com,AMOP,2024-05-31,2024-05-31,MATCHED,18.0,REF_166447,0,False,,,22,1,False,False,413.8197789891696,956.7559280432754,0.2403645634902494
TXN_FA83D93E,2024-05-28 22:36:00,429.7,USD,CHANNEL_004,New .com,AMOP,2024-05-31,2024-05-31,MATCHED,7.66,REF_461724,0,False,,,22,1,False,False,413.8197789891696,956.7559280432754,0.0165979854896829
TXN_5089B692,2024-05-29 01:29:00,110.27,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-05-31,2024-05-31,MATCHED,2.04,REF_621711,0,False,,,1,2,False,False,585.2624009644618,1888.243275053581,0.25155254475935224
TXN_0636FD1D,2024-05-29 01:44:00,815.49,EUR,CHANNEL_002,Mobile App,AMOP,2024-06-01,2024-06-01,MATCHED,9.89,REF_902448,0,False,,,1,2,False,False,289.71385321100917,220.87662228085722,2.380406497345095
TXN_A9353A83,2024-05-29 11:03:00,624.57,USD,CHANNEL_001,Airlines.com,AMOP,2024-06-01,2024-06-01,MATCHED,13.71,REF_108574,0,False,,,11,2,False,True,529.5399166114732,1898.670997744395,0.05005084266912053
TXN_F62F960A,2024-05-29 15:40:00,451.75,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-05-31,2024-05-31,MATCHED,12.93,REF_270753,0,False,,,15,2,False,True,289.37843749999996,201.46105413533996,0.8059699836124162
TXN_B7A73420,2024-05-29 18:16:00,172.21,GBP,CHANNEL_002,Mobile App,CARD,2024-06-01,2024-06-01,MATCHED,2.4,REF_988432,0,False,,,18,2,False,False,289.71385321100917,220.87662228085722,0.5319886369033492
TXN_06473C0D,2024-05-29 20:02:00,138.76,GBP,CHANNEL_004,New .com,CARD,2024-05-30,2024-05-30,MATCHED,2.64,REF_495400,0,False,,,20,2,False,False,413.8197789891696,956.7559280432754,0.28749210841234346
TXN_29329F52,2024-05-30 04:48:00,181.93,USD,CHANNEL_007,Airlines Holidays,CARD,2024-05-31,2024-05-31,MATCHED,2.41,REF_809922,0,False,,,4,3,False,False,289.37843749999996,201.46105413533996,0.5333459509638867
TXN_D1E9520F,2024-05-30 06:52:00,6239.554858436982,GBP,CHANNEL_004,New .com,AMOP,2024-06-02,2024-06-04,UNMATCHED,155.98887146092454,REF_666456,2,True,high_amount,Unusually high transaction amount detected.,6,3,False,False,413.8197789891696,956.7559280432754,6.089050413685345
TXN_170F4E6A,2024-05-30 07:31:00,97.32,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-06-01,2024-06-01,MATCHED,2.82,REF_526850,0,False,,,7,3,False,False,585.2624009644618,1888.243275053581,0.2584107712236475
TXN_8173FEEC,2024-05-30 07:35:00,354.85,EUR,CHANNEL_001,Airlines.com,AMOP,2024-06-02,2024-06-02,MATCHED,6.52,REF_700534,0,True,duplicate,Duplicate transaction detected.,7,3,False,False,529.5399166114732,1898.670997744395,0.09200641755154176
TXN_08F8017D,2024-05-30 07:35:00,354.85,EUR,CHANNEL_001,Airlines.com,AMOP,2024-06-02,2024-06-02,MATCHED,6.52,REF_700534,0,True,duplicate,Duplicate transaction detected.,7,3,False,False,529.5399166114732,1898.670997744395,0.09200641755154176
TXN_0654F41F,2024-05-30 16:28:00,234.2,GBP,CHANNEL_007,Airlines Holidays,CARD,2024-05-31,2024-05-31,MATCHED,6.34,REF_880009,0,False,,,16,3,False,True,289.37843749999996,201.46105413533996,0.27389133714614405
TXN_8573846E,2024-05-30 21:51:00,349.25,GBP,CHANNEL_004,New .com,AMOP,2024-06-02,2024-06-02,MATCHED,7.3,REF_249145,0,False,,,21,3,False,False,413.8197789891696,956.7559280432754,0.06748824553533263
TXN_A60ABB07,2024-05-30 23:42:00,106.22,USD,CHANNEL_009,ANDC,CARD,2024-06-01,2024-06-01,MATCHED,1.51,REF_322096,0,False,,,23,3,False,False,585.2624009644618,1888.243275053581,0.2536973955068731
TXN_2129DD67,2024-05-31 06:47:00,159.35,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-02,2024-06-02,MATCHED,2.0,REF_101760,0,False,,,6,4,False,False,289.71385321100917,220.87662228085722,0.5902111860676866
TXN_4B706B82,2024-05-31 08:20:00,190.68,USD,CHANNEL_004,New .com,CARD,2024-06-01,2024-06-01,MATCHED,5.27,REF_800646,0,False,,,8,4,False,False,413.8197789891696,956.7559280432754,0.23322539474150683
TXN_FD2F84D2,2024-05-31 13:02:00,226.15,GBP,CHANNEL_001,Airlines.com,CARD,2024-06-03,2024-06-05,MATCHED,3.31,REF_835392,2,False,,,13,4,False,True,529.5399166114732,1898.670997744395,0.15979067304019387
TXN_E57BFB3C,2024-05-31 18:42:00,189.55,EUR,CHANNEL_001,Airlines.com,CARD,2024-06-02,2024-06-02,MATCHED,3.52,REF_443254,0,False,,,18,4,False,False,529.5399166114732,1898.670997744395,0.1790673144612091
TXN_9F914390,2024-06-01 00:03:00,193.29,GBP,CHANNEL_006,FLY,CARD,2024-06-02,2024-06-02,MATCHED,4.98,REF_317220,0,False,,,0,5,True,False,371.08757800219786,994.9815597278657,0.17869434489904187
TXN_5B21B0F3,2024-06-01 01:49:00,203.33,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-06-04,2024-06-04,MATCHED,4.03,REF_842057,0,False,,,1,5,True,False,385.4075653356448,1550.0644555145593,0.11746451232261972
TXN_338FF312,2024-06-01 04:53:00,348.85,USD,CHANNEL_008,Contact Center,AMOP,2024-06-03,2024-06-03,MATCHED,5.15,REF_705822,0,False,,,4,5,True,False,306.0762376237624,215.62196186312508,0.19837386695975825
TXN_0F955467,2024-06-01 20:19:00,181.94,EUR,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-06-02,2024-06-02,MATCHED,3.21,REF_956835,0,False,,,20,5,True,False,529.5399166114732,1898.670997744395,0.18307538116104316
TXN_6BD92151,2024-06-02 08:53:00,600.22,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-06-05,2024-06-05,MATCHED,8.56,REF_660033,0,False,,,8,6,True,False,289.37843749999996,201.46105413533996,1.5429362455890812
TXN_FA059086,2024-06-02 09:22:00,217.94,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-06-05,2024-06-05,MATCHED,3.11,REF_467121,0,False,,,9,6,True,True,289.71385321100917,220.87662228085722,0.32494997646126905
TXN_B1E77132,2024-06-02 11:24:00,230.61,GBP,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-04,2024-06-04,MATCHED,2.88,REF_332281,0,False,,,11,6,True,True,495.366892976174,1638.3171994323789,0.1616029503126154
TXN_C7A9F61E,2024-06-02 12:42:00,191.7,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-05,2024-07-05,UNMATCHED,4.68,REF_538897,23,True,settlement_delay,Excessive settlement delay detected.,12,6,True,True,371.08757800219786,994.9815597278657,0.18029236446478628
TXN_5172660E,2024-06-02 13:05:00,675.47,GBP,CHANNEL_002,Mobile App,AMOP,2024-06-05,2024-06-09,MATCHED,11.76,REF_520106,4,False,,,13,6,True,True,289.71385321100917,220.87662228085722,1.7464779332711813
TXN_4E2038D3,2024-06-02 22:47:00,154.31,USD,CHANNEL_001,Airlines.com,CARD,2024-06-04,2024-06-04,MATCHED,3.1,REF_488918,0,False,,,22,6,True,False,529.5399166114732,1898.670997744395,0.1976276653813342
TXN_AE763666,2024-06-02 23:19:00,79.08,EUR,CHANNEL_008,Contact Center,CARD,2024-06-04,2024-06-04,MATCHED,1.43,REF_981913,0,False,,,23,6,True,False,306.0762376237624,215.62196186312508,1.0527510076541164
TXN_DF61FD83,2024-06-03 03:59:00,288.16,USD,CHANNEL_006,FLY,AMOP,2024-06-06,2024-06-06,MATCHED,8.58,REF_240718,0,False,,,3,0,False,False,371.08757800219786,994.9815597278657,0.0833458441429599
TXN_574E8B8E,2024-06-03 12:31:00,741.67,GBP,CHANNEL_009,ANDC,AMOP,2024-06-04,2024-06-04,MATCHED,18.81,REF_342034,0,False,,,12,0,False,True,585.2624009644618,1888.243275053581,0.08283233474304307
TXN_6A6E0564,2024-06-03 19:40:00,118.13,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-06-06,2024-06-06,MATCHED,1.67,REF_965401,0,False,,,19,0,False,False,241.44414893617022,171.1966887643904,0.7203068577213046
TXN_DC173A78,2024-06-03 21:20:00,389.76,EUR,CHANNEL_003,Staff Travel,AMOP,2024-06-04,2024-06-04,MATCHED,8.76,REF_616096,0,False,,,21,0,False,False,495.366892976174,1638.3171994323789,0.06446058981298809
TXN_A0EE9AF9,2024-06-03 22:27:00,175.97,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-06-04,2024-06-04,MATCHED,3.0,REF_744718,0,False,,,22,0,False,False,495.366892976174,1638.3171994323789,0.19495424517720628
TXN_16B4D331,2024-06-03 22:56:00,340.34,EUR,CHANNEL_009,ANDC,AMOP,2024-06-05,2024-06-05,MATCHED,7.13,REF_763311,0,False,,,22,0,False,False,585.2624009644618,1888.243275053581,0.1297091345168497
TXN_F2F32797,2024-06-03 23:31:00,102.24,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-06-06,2024-06-06,MATCHED,1.76,REF_943726,0,False,,,23,0,False,False,241.44414893617022,171.1966887643904,0.8131240734904053
TXN_34ACF69E,2024-06-04 04:20:00,108.85,USD,CHANNEL_006,FLY,DIGITAL_WALLET,2024-06-05,2024-06-05,MATCHED,3.21,REF_211341,0,False,,,4,1,False,False,371.08757800219786,994.9815597278657,0.2635602393213415
TXN_66E4EC69,2024-06-04 06:49:00,264.94,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-06-06,2024-06-06,MATCHED,4.55,REF_620465,0,False,,,6,1,False,False,241.44414893617022,171.1966887643904,0.13724477519635886
TXN_5FCA2422,2024-06-04 23:31:00,154.09,EUR,CHANNEL_005,NDC,CARD,2024-06-05,2024-06-05,MATCHED,4.01,REF_810687,0,False,,,23,1,False,False,241.44414893617022,171.1966887643904,0.5102560660877703
TXN_D350BF23,2024-06-05 02:22:00,544.65,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-06-06,2024-06-06,MATCHED,14.78,REF_304553,0,False,,,2,2,False,False,289.37843749999996,201.46105413533996,1.2671012945683813
TXN_63EAC790,2024-06-05 03:08:00,275.07,USD,CHANNEL_002,Mobile App,AMOP,2024-06-07,2024-06-07,MATCHED,7.12,REF_251275,0,False,,,3,2,False,False,289.71385321100917,220.87662228085722,0.06629879187661915
TXN_0CEF1E4C,2024-06-05 05:23:00,459.56,USD,CHANNEL_006,FLY,AMOP,2024-06-07,2024-06-07,MATCHED,8.35,REF_761532,0,False,,,5,2,False,False,371.08757800219786,994.9815597278657,0.08891865495678127
TXN_DC911D2B,2024-06-05 06:12:00,196.85,GBP,CHANNEL_002,Mobile App,AMOP,2024-06-06,2024-06-06,MATCHED,3.77,REF_534603,0,False,,,6,2,False,False,289.71385321100917,220.87662228085722,0.4204331461250231
TXN_F6939C36,2024-06-05 15:12:00,92.15,EUR,CHANNEL_004,New .com,AMOP,2024-06-07,2024-06-07,MATCHED,1.47,REF_823769,0,False,,,15,2,False,True,413.8197789891696,956.7559280432754,0.3362088172759354
TXN_41DBB985,2024-06-05 20:27:00,188.0,EUR,CHANNEL_002,Mobile App,CARD,2024-06-06,2024-06-06,MATCHED,2.09,REF_200485,0,False,,,20,2,False,False,289.71385321100917,220.87662228085722,0.46050076355149167
TXN_902DF996,2024-06-05 23:57:00,534.92,EUR,CHANNEL_009,ANDC,AMOP,2024-06-06,2024-06-06,MATCHED,10.12,REF_371782,0,False,,,23,2,False,False,585.2624009644618,1888.243275053581,0.02666097193595635
TXN_A967FCBD,2024-06-06 11:19:00,161.69,EUR,CHANNEL_006,FLY,CARD,2024-06-09,2024-06-09,MATCHED,4.07,REF_901561,0,False,,,11,3,False,True,371.08757800219786,994.9815597278657,0.21045372746352156
TXN_19529F1A,2024-06-06 15:44:00,443.86,GBP,CHANNEL_006,FLY,AMOP,2024-06-07,2024-06-07,MATCHED,8.23,REF_855185,0,False,,,15,3,False,True,371.08757800219786,994.9815597278657,0.07313946804974547
TXN_D55F86B6,2024-06-06 19:39:00,179.66,USD,CHANNEL_004,New .com,DIGITAL_WALLET,2024-06-09,2024-06-09,MATCHED,3.59,REF_501620,0,False,,,19,3,False,False,413.8197789891696,956.7559280432754,0.244743483814169
TXN_F14B041B,2024-06-06 20:33:00,138.95,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-06-07,2024-06-07,MATCHED,1.55,REF_311505,0,False,,,20,3,False,False,241.44414893617022,171.1966887643904,0.5986923560024453
TXN_5D10561D,2024-06-06 21:28:00,226.48,GBP,CHANNEL_004,New .com,CARD,2024-06-07,2024-06-07,MATCHED,2.9,REF_550246,0,False,,,21,3,False,False,413.8197789891696,956.7559280432754,0.1958072832350363
TXN_59998DD7,2024-06-07 03:21:00,349.57,EUR,CHANNEL_001,Airlines.com,AMOP,2024-06-08,2024-06-08,MATCHED,5.79,REF_847948,0,False,,,3,4,False,False,529.5399166114732,1898.670997744395,0.09478731008440956
TXN_99D1FDEA,2024-06-07 04:07:00,119.42,GBP,CHANNEL_008,Contact Center,CARD,2024-06-08,2024-06-08,MATCHED,3.52,REF_816308,0,False,,,4,4,False,False,306.0762376237624,215.62196186312508,0.865664313648394
TXN_ACD16666,2024-06-07 07:49:00,657.42,USD,CHANNEL_009,ANDC,AMOP,2024-06-09,2024-06-09,UNMATCHED,18.52,REF_420214,0,False,,,7,4,False,False,585.2624009644618,1888.243275053581,0.03821414326683653
