transaction_id,message_type,timestamp,settlement_date,channel_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,is_anomaly,anomaly_type,
TXN_20250711_000756,DART_312,7/11/2025 14:29,7/11/2025,BA_ECOM_001,DISCOVER,EUR,910.41,14.57,3.64,4.55,887.65,BATCH_20250711_12,COMPLETED,138,AUTH_912323,REF_9124448,14,4,0.025,FALSE,,
TXN_20250621_000757,DART_312,6/21/2025 7:35,6/21/2025,BA_ECOM_002,VISA,GBP,2158.77,32.38,8.64,10.79,2106.96,BATCH_20250621_04,COMPLETED,221,AUTH_591868,REF_2995183,7,5,0.024,FALSE,,
TXN_20250616_000758,DART_312,6/16/2025 12:35,6/16/2025,BA_ECOM_001,AMEX,EUR,84.79,2.12,0.51,0.42,81.74,BATCH_20250616_12,COMPLETED,353,AUTH_731024,REF_4446060,12,0,0.036,FALSE,,
TXN_20250627_000759,DART_312,6/27/2025 14:26,6/27/2025,BA_PARTNER_001,AMEX,GBP,437.7,10.94,2.63,2.19,421.94,BATCH_20250627_12,COMPLETED,668,AUTH_707913,REF_6835728,14,4,0.036,FALSE,,
TXN_20250704_000760,DART_312,7/4/2025 14:43,7/4/2025,BA_CALLCENTER_001,MASTERCARD,EUR,1187.77,16.63,4.16,5.94,1161.04,BATCH_20250704_12,COMPLETED,1284,AUTH_900319,REF_1234617,14,4,0.0225,FALSE,,
TXN_20250629_000761,DART_312,6/29/2025 13:52,6/29/2025,BA_ECOM_002,AMEX,GBP,2510.51,62.76,15.06,12.55,2420.14,BATCH_20250629_12,COMPLETED,1585,AUTH_203479,REF_4590582,13,6,0.036,FALSE,,
TXN_20250616_000762,DART_312,6/16/2025 3:43,6/16/2025,BA_PARTNER_001,DISCOVER,USD,758.69,12.14,3.03,3.79,739.73,BATCH_20250616_00,COMPLETED,1479,AUTH_212537,REF_4034134,3,0,0.025,FALSE,,
TXN_20250619_000763,DART_312,6/19/2025 9:13,6/19/2025,BA_KIOSK_001,MASTERCARD,EUR,87.19,1.22,0.31,0.44,85.22,BATCH_20250619_08,COMPLETED,743,AUTH_229620,REF_8816533,9,3,0.0226,FALSE,,
TXN_20250712_000764,DART_312,7/12/2025 4:29,7/12/2025,BA_KIOSK_001,AMEX,EUR,170.07,4.25,1.02,0.85,163.95,BATCH_20250712_04,COMPLETED,268,AUTH_444053,REF_9283126,4,5,0.036,FALSE,,
TXN_20250712_000765,DART_312,7/12/2025 8:19,7/12/2025,BA_KIOSK_001,AMEX,EUR,412.64,10.32,2.48,2.06,397.78,BATCH_20250712_08,COMPLETED,1234,AUTH_527066,REF_5875279,8,5,0.036,FALSE,,
TXN_20250618_000766,DART_312,6/18/2025 7:25,6/18/2025,BA_PARTNER_002,VISA,USD,1266.02,18.99,5.06,6.33,1235.64,BATCH_20250618_04,COMPLETED,126,AUTH_806906,REF_9248490,7,2,0.024,FALSE,,
TXN_20250624_000767,DART_312,6/24/2025 17:12,6/24/2025,BA_KIOSK_001,VISA,GBP,80.38,1.21,0.32,0.4,78.45,BATCH_20250624_16,COMPLETED,25386,AUTH_206663,REF_3830705,17,1,0.024,TRUE,timing_anomaly,
TXN_20250713_000768,DART_312,7/13/2025 9:25,7/13/2025,BA_MOBILE_001,MASTERCARD,EUR,877.78,12.29,3.07,4.39,858.03,BATCH_20250713_08,COMPLETED,576,AUTH_978821,REF_8125354,9,6,0.0225,FALSE,,
TXN_20250622_000769,DART_312,6/22/2025 5:20,6/22/2025,BA_PARTNER_002,AMEX,EUR,1252.76,31.32,7.52,6.26,1207.66,BATCH_20250622_04,COMPLETED,1465,AUTH_732464,REF_7785437,5,6,0.036,FALSE,,
TXN_20250630_000770,DART_312,6/30/2025 4:20,6/30/2025,BA_ECOM_002,DISCOVER,GBP,467.14,7.47,1.87,2.34,455.46,BATCH_20250630_04,COMPLETED,572,AUTH_758894,REF_3258353,4,0,0.025,FALSE,,
TXN_20250715_000771,DART_312,7/15/2025 16:50,7/15/2025,BA_ECOM_001,VISA,USD,3074.79,46.12,12.3,15.37,3001,BATCH_20250715_16,COMPLETED,883,AUTH_733952,REF_6485409,16,1,0.024,FALSE,,
TXN_20250711_000772,DART_312,7/11/2025 10:58,7/11/2025,BA_CALLCENTER_001,VISA,GBP,2340.55,35.11,9.36,11.7,2284.38,BATCH_20250711_08,COMPLETED,1108,AUTH_931239,REF_8818548,10,4,0.024,FALSE,,
TXN_20250709_000773,DART_312,7/9/2025 10:55,7/9/2025,BA_KIOSK_001,DISCOVER,EUR,120.03,1.92,0.48,0.6,117.03,BATCH_20250709_08,COMPLETED,1860,AUTH_666785,REF_1296459,10,2,0.025,FALSE,,
TXN_20250615_000774,DART_312,6/15/2025 19:10,6/15/2025,BA_ECOM_001,DISCOVER,USD,778.61,12.46,3.11,3.89,759.15,BATCH_20250615_16,COMPLETED,1041,AUTH_137728,REF_1551295,19,6,0.025,FALSE,,
TXN_20250710_000775,DART_312,7/10/2025 2:55,7/10/2025,BA_PARTNER_002,AMEX,EUR,387.77,9.69,2.33,1.94,373.81,BATCH_20250710_00,COMPLETED,739,AUTH_850490,REF_7527687,2,3,0.036,FALSE,,
TXN_20250630_000776,DART_312,6/30/2025 17:01,6/30/2025,BA_PARTNER_001,DISCOVER,EUR,991.26,15.86,3.97,4.96,966.47,BATCH_20250630_16,COMPLETED,1062,AUTH_599028,REF_3622462,17,0,0.025,FALSE,,
TXN_20250629_000777,DART_312,6/29/2025 19:12,6/29/2025,BA_MOBILE_001,DISCOVER,EUR,1198.61,7.685799599,4.79,5.99,1168.65,BATCH_20250629_16,COMPLETED,822,AUTH_903702,REF_5772070,19,6,0.0154,TRUE,fee_error,
TXN_20250705_000778,DART_312,7/5/2025 19:36,7/5/2025,BA_CALLCENTER_001,VISA,GBP,2377.28,35.66,9.51,11.89,2320.22,BATCH_20250705_16,COMPLETED,1619,AUTH_712333,REF_1451304,19,5,0.024,FALSE,,
TXN_20250621_000779,DART_312,6/21/2025 0:16,6/21/2025,BA_KIOSK_001,VISA,USD,152.25,2.28,0.61,0.76,148.6,BATCH_20250621_00,COMPLETED,819,AUTH_159191,REF_5097480,0,5,0.024,FALSE,,
TXN_20250708_000780,DART_312,7/8/2025 12:56,7/8/2025,BA_MOBILE_001,VISA,EUR,115.57,1.73,0.46,0.58,112.8,BATCH_20250708_12,COMPLETED,791,AUTH_278026,REF_1330712,12,1,0.024,FALSE,,
TXN_20250628_000781,DART_312,6/28/2025 10:35,6/28/2025,BA_KIOSK_001,DISCOVER,EUR,226.09,3.62,0.9,1.13,220.44,BATCH_20250628_08,COMPLETED,141,AUTH_829765,REF_8880256,10,5,0.025,FALSE,,
TXN_20250627_000782,DART_312,6/27/2025 20:17,6/27/2025,BA_KIOSK_001,DISCOVER,USD,322.8,5.16,1.29,1.61,314.74,BATCH_20250627_20,COMPLETED,304,AUTH_824423,REF_4454568,20,4,0.025,FALSE,,
TXN_20250705_000783,DART_312,7/5/2025 5:05,7/5/2025,BA_PARTNER_002,AMEX,GBP,882.02,22.05,5.29,4.41,850.27,BATCH_20250705_04,COMPLETED,992,AUTH_311559,REF_9337466,5,5,0.036,FALSE,,
TXN_20250625_000784,DART_312,6/25/2025 17:44,6/25/2025,BA_PARTNER_002,MASTERCARD,USD,435.37,6.1,1.52,2.18,425.57,BATCH_20250625_16,COMPLETED,1274,AUTH_521556,REF_4789737,17,2,0.0225,FALSE,,
TXN_20250625_000785,DART_312,6/25/2025 21:32,6/25/2025,BA_PARTNER_001,VISA,EUR,349.64,5.24,1.4,1.75,341.25,BATCH_20250625_20,COMPLETED,1740,AUTH_656860,REF_8973680,21,2,0.024,FALSE,,
TXN_20250702_000786,DART_312,7/2/2025 14:15,7/2/2025,BA_PARTNER_002,VISA,EUR,1326,19.89,5.3,6.63,1294.18,BATCH_20250702_12,COMPLETED,714,AUTH_553939,REF_6257190,14,2,0.024,FALSE,,
TXN_20250709_000787,DART_312,7/9/2025 7:12,7/9/2025,BA_MOBILE_001,DISCOVER,EUR,632.99,10.13,2.53,3.16,617.17,BATCH_20250709_04,COMPLETED,138,AUTH_758342,REF_9660803,7,2,0.025,FALSE,,
TXN_20250618_000788,DART_312,6/18/2025 15:01,6/18/2025,BA_KIOSK_001,MASTERCARD,EUR,499.13,6.99,1.75,2.5,487.89,BATCH_20250618_12,COMPLETED,1057,AUTH_380951,REF_9937547,15,2,0.0225,FALSE,,
TXN_20250620_000789,DART_312,6/20/2025 0:43,6/20/2025,BA_PARTNER_002,DISCOVER,EUR,624.3,9.99,2.5,3.12,608.69,BATCH_20250620_00,COMPLETED,510,AUTH_481969,REF_8759239,0,4,0.025,FALSE,,
TXN_20250711_000790,DART_312,7/11/2025 13:28,7/11/2025,BA_PARTNER_001,AMEX,USD,1047.87,26.2,6.29,5.24,1010.14,BATCH_20250711_12,COMPLETED,1966,AUTH_167557,REF_4415137,13,4,0.036,FALSE,,
TXN_20250618_000791,DART_312,6/18/2025 7:20,6/18/2025,BA_PARTNER_002,AMEX,EUR,497.55,12.44,2.99,2.49,479.63,BATCH_20250618_04,COMPLETED,583,AUTH_525581,REF_5001087,7,2,0.036,FALSE,,
TXN_20250712_000792,DART_312,7/12/2025 16:25,7/12/2025,BA_ECOM_001,MASTERCARD,USD,1424.34,19.94,4.99,7.12,1392.29,BATCH_20250712_16,COMPLETED,993,AUTH_542519,REF_1620819,16,5,0.0225,FALSE,,
TXN_20250709_000793,DART_312,7/9/2025 15:20,7/9/2025,BA_ECOM_002,VISA,USD,1439.93,21.6,5.76,7.2,1405.37,BATCH_20250709_12,COMPLETED,1227,AUTH_284533,REF_1708541,15,2,0.024,FALSE,,
TXN_20250614_000794,DART_312,6/14/2025 21:06,6/14/2025,BA_PARTNER_002,VISA,GBP,755.22,11.33,3.02,3.78,737.09,BATCH_20250614_20,COMPLETED,1332,AUTH_412453,REF_2066723,21,5,0.024,FALSE,,
TXN_20250617_000795,DART_312,6/17/2025 6:40,6/17/2025,BA_MOBILE_001,VISA,USD,1264.11,18.96,5.06,6.32,1233.77,BATCH_20250617_04,COMPLETED,387,AUTH_347507,REF_2877913,6,1,0.024,FALSE,,
TXN_20250626_000796,DART_312,6/26/2025 21:05,6/26/2025,BA_ECOM_001,AMEX,USD,1465.8,36.65,8.79,7.33,1413.03,BATCH_20250626_20,COMPLETED,350,AUTH_910749,REF_6258152,21,3,0.036,FALSE,,
TXN_20250705_000797,DART_312,7/5/2025 1:50,7/5/2025,BA_KIOSK_001,MASTERCARD,USD,83.85,1.17,0.29,0.42,81.97,BATCH_20250705_00,COMPLETED,538,AUTH_387883,REF_8373173,1,5,0.0224,FALSE,,
TXN_20250702_000798,DART_312,7/2/2025 11:42,7/2/2025,BA_CALLCENTER_001,VISA,USD,2308.14,34.62,9.23,11.54,2252.75,BATCH_20250702_08,COMPLETED,331,AUTH_431863,REF_8109870,11,2,0.024,FALSE,,
TXN_20250629_000799,DART_312,6/29/2025 23:22,6/29/2025,BA_MOBILE_001,MASTERCARD,USD,504.48,7.06,1.77,2.52,493.13,BATCH_20250629_20,COMPLETED,731,AUTH_122097,REF_1584005,23,6,0.0225,FALSE,,
TXN_20250618_000800,DART_312,6/18/2025 20:55,6/18/2025,BA_PARTNER_002,VISA,EUR,1714.79,25.72,6.86,8.57,1673.64,BATCH_20250618_20,COMPLETED,618,AUTH_679577,REF_7454030,20,2,0.024,FALSE,,
TXN_20250705_000801,DART_312,7/5/2025 23:53,7/5/2025,BA_MOBILE_001,VISA,EUR,1280.82,19.21,5.12,6.4,1250.09,BATCH_20250705_20,COMPLETED,895,AUTH_108248,REF_7593035,23,5,0.024,FALSE,,
TXN_20250616_000802,DART_312,6/16/2025 12:18,6/16/2025,BA_ECOM_001,MASTERCARD,USD,1075.37,15.06,3.76,5.38,1051.17,BATCH_20250616_12,COMPLETED,1975,AUTH_560163,REF_6321470,12,0,0.0225,FALSE,,
TXN_20250617_000803,DART_312,6/17/2025 0:11,6/17/2025,BA_PARTNER_002,VISA,USD,1857.22,27.86,7.43,9.29,1812.64,BATCH_20250617_00,COMPLETED,1106,AUTH_593975,REF_7928341,0,1,0.024,FALSE,,
TXN_20250616_000804,DART_312,6/16/2025 9:52,6/16/2025,BA_KIOSK_001,VISA,GBP,317.08,4.76,1.27,1.59,309.46,BATCH_20250616_08,COMPLETED,820,AUTH_541314,REF_6482263,9,0,0.024,FALSE,,
TXN_20250630_000805,DART_312,6/30/2025 22:36,6/30/2025,BA_PARTNER_002,VISA,EUR,1220.86,18.31,4.88,6.1,1191.57,BATCH_20250630_20,COMPLETED,1720,AUTH_772240,REF_3283248,22,0,0.024,FALSE,,
TXN_20250715_000806,DART_312,7/15/2025 8:25,7/15/2025,BA_PARTNER_001,AMEX,USD,569.84,14.25,3.42,2.85,549.32,BATCH_20250715_08,COMPLETED,611,AUTH_641448,REF_3182597,8,1,0.036,FALSE,,
TXN_20250618_000807,DART_312,6/18/2025 0:54,6/18/2025,BA_KIOSK_001,AMEX,USD,263.28,6.58,1.58,1.32,253.8,BATCH_20250618_00,COMPLETED,633,AUTH_281905,REF_6495887,0,2,0.036,FALSE,,
TXN_20250620_000808,DART_312,6/20/2025 11:25,6/20/2025,BA_ECOM_001,DISCOVER,USD,954.34,15.27,3.82,4.77,930.48,BATCH_20250620_08,COMPLETED,1809,AUTH_698097,REF_4766269,11,4,0.025,FALSE,,
TXN_20250715_000809,DART_312,7/15/2025 19:38,7/15/2025,BA_CALLCENTER_001,MASTERCARD,GBP,2221.15,31.1,7.77,11.11,2171.17,BATCH_20250715_16,COMPLETED,1536,AUTH_993209,REF_3831255,19,1,0.0225,FALSE,,
TXN_20250714_000810,DART_312,7/14/2025 7:58,7/14/2025,BA_KIOSK_001,AMEX,GBP,58.07,1.45,0.35,0.29,55.98,BATCH_20250714_04,COMPLETED,1261,AUTH_223050,REF_1236808,7,0,0.036,FALSE,,
TXN_20250623_000811,DART_312,6/23/2025 4:10,6/23/2025,BA_PARTNER_002,DISCOVER,EUR,611.52,9.78,2.45,3.06,596.23,BATCH_20250623_04,COMPLETED,516,AUTH_299800,REF_5466142,4,0,0.025,FALSE,,
TXN_20250705_000812,DART_312,7/5/2025 21:06,7/5/2025,BA_KIOSK_001,MASTERCARD,USD,408.45,5.72,1.43,2.04,399.26,BATCH_20250705_20,COMPLETED,1787,AUTH_396712,REF_4176986,21,5,0.0225,FALSE,,
TXN_20250702_000813,DART_312,7/2/2025 15:11,7/2/2025,BA_PARTNER_002,MASTERCARD,GBP,439.48,6.15,1.54,2.2,429.59,BATCH_20250702_12,COMPLETED,1365,AUTH_572883,REF_5166084,15,2,0.0225,FALSE,,
TXN_20250704_000814,DART_312,7/4/2025 1:54,7/4/2025,BA_PARTNER_001,DISCOVER,GBP,126.5,2.02,0.51,0.63,123.34,BATCH_20250704_00,COMPLETED,762,AUTH_826687,REF_7669861,1,4,0.025,FALSE,,
TXN_20250624_000815,DART_312,6/24/2025 13:52,6/24/2025,BA_KIOSK_001,DISCOVER,EUR,188.81,3.02,0.76,0.94,184.09,BATCH_20250624_12,COMPLETED,1240,AUTH_161606,REF_1874304,13,1,0.025,FALSE,,
TXN_20250705_000816,DART_312,7/5/2025 13:07,7/5/2025,BA_MOBILE_001,VISA,GBP,370.84,5.56,1.48,1.85,361.95,BATCH_20250705_12,COMPLETED,719,AUTH_513869,REF_7222689,13,5,0.024,FALSE,,
TXN_20250711_000817,DART_312,7/11/2025 3:35,7/11/2025,BA_CALLCENTER_001,MASTERCARD,USD,828.35,11.6,2.9,4.14,809.71,BATCH_20250711_00,COMPLETED,794,AUTH_590822,REF_3213242,3,4,0.0225,FALSE,,
TXN_20250713_000818,DART_312,7/13/2025 9:52,7/13/2025,BA_CALLCENTER_001,DISCOVER,GBP,891.12,14.26,3.56,4.46,868.84,BATCH_20250713_08,COMPLETED,361,AUTH_623460,REF_5714408,9,6,0.025,FALSE,,
TXN_20250622_000819,DART_312,6/22/2025 8:38,6/22/2025,BA_KIOSK_001,AMEX,USD,333.66,8.34,2,1.67,321.65,BATCH_20250622_08,COMPLETED,640,AUTH_642085,REF_6251441,8,6,0.036,FALSE,,
TXN_20250702_000820,DART_312,7/2/2025 15:17,7/2/2025,BA_PARTNER_001,DISCOVER,GBP,1387.7,22.2,5.55,6.94,1353.01,BATCH_20250702_12,COMPLETED,1403,AUTH_936994,REF_8381800,15,2,0.025,FALSE,,
TXN_20250714_000821,DART_312,7/14/2025 14:28,7/14/2025,BA_ECOM_001,MASTERCARD,GBP,172.82,2.42,0.6,0.86,168.94,BATCH_20250714_12,COMPLETED,1545,AUTH_589824,REF_8322078,14,0,0.0225,FALSE,,
TXN_20250712_000822,DART_312,7/12/2025 5:35,7/12/2025,BA_KIOSK_001,AMEX,EUR,250.9,6.27,1.51,1.25,241.87,BATCH_20250712_04,COMPLETED,330,AUTH_986925,REF_3483929,5,5,0.036,FALSE,,
TXN_20250712_000823,DART_312,7/12/2025 9:32,7/12/2025,BA_ECOM_002,AMEX,GBP,3013.52,75.34,18.08,15.07,2905.03,BATCH_20250712_08,COMPLETED,1784,AUTH_386042,REF_4563416,9,5,0.036,FALSE,,
TXN_20250627_000824,DART_312,6/27/2025 20:04,6/27/2025,BA_PARTNER_002,MASTERCARD,USD,1054.61,14.76,3.69,5.27,1030.89,BATCH_20250627_20,COMPLETED,1120,AUTH_809790,REF_2582179,20,4,0.0225,FALSE,,
TXN_20250617_000825,DART_312,6/17/2025 10:36,6/17/2025,BA_MOBILE_001,VISA,USD,632.27,9.48,2.53,3.16,617.1,BATCH_20250617_08,COMPLETED,317,AUTH_977634,REF_6428072,10,1,0.024,FALSE,,
TXN_20250711_000826,DART_312,7/11/2025 20:32,7/11/2025,BA_KIOSK_001,DISCOVER,USD,238.6,3.82,0.95,1.19,232.64,BATCH_20250711_20,COMPLETED,1447,AUTH_106087,REF_6526866,20,4,0.025,FALSE,,
TXN_20250713_000827,DART_312,7/13/2025 23:58,7/13/2025,BA_KIOSK_001,AMEX,EUR,570.11,14.25,3.42,2.85,549.59,BATCH_20250713_20,COMPLETED,1732,AUTH_696805,REF_3169632,23,6,0.036,FALSE,,
TXN_20250709_000828,DART_312,7/9/2025 18:46,7/9/2025,BA_PARTNER_001,AMEX,USD,16833.77639,40.54,9.73,8.11,1563.33,BATCH_20250709_16,COMPLETED,1220,AUTH_731548,REF_7398678,18,2,0.0035,TRUE,high_amount,
TXN_20250713_000829,DART_312,7/13/2025 8:21,7/13/2025,BA_ECOM_002,MASTERCARD,USD,591.59,8.28,2.07,2.96,578.28,BATCH_20250713_08,COMPLETED,433,AUTH_507374,REF_7751088,8,6,0.0225,FALSE,,
TXN_20250705_000830,DART_312,7/5/2025 23:49,7/5/2025,BA_PARTNER_001,MASTERCARD,GBP,797.89,11.17,2.79,3.99,779.94,BATCH_20250705_20,COMPLETED,1607,AUTH_945522,REF_6202636,23,5,0.0225,FALSE,,
TXN_20250616_000831,DART_312,6/16/2025 22:59,6/16/2025,BA_ECOM_002,AMEX,EUR,332.75,8.32,2,1.66,320.77,BATCH_20250616_20,COMPLETED,509,AUTH_613406,REF_8473283,22,0,0.036,FALSE,,
TXN_20250617_000832,DART_312,6/17/2025 8:07,6/17/2025,BA_MOBILE_001,DISCOVER,GBP,1094.71,17.52,4.38,5.47,1067.34,BATCH_20250617_08,COMPLETED,1357,AUTH_295408,REF_8283088,8,1,0.025,FALSE,,
TXN_20250625_000833,DART_312,6/25/2025 7:32,6/25/2025,BA_ECOM_001,AMEX,USD,2218.65,55.47,13.31,11.09,2138.78,BATCH_20250625_04,COMPLETED,1561,AUTH_262602,REF_9310128,7,2,0.036,FALSE,,
TXN_20250628_000834,DART_312,6/28/2025 23:56,6/28/2025,BA_CALLCENTER_001,VISA,USD,974.61,14.62,3.9,4.87,951.22,BATCH_20250628_20,COMPLETED,1741,AUTH_600811,REF_6039762,23,5,0.024,FALSE,,
TXN_20250711_000835,DART_312,7/11/2025 15:54,7/11/2025,BA_MOBILE_001,MASTERCARD,EUR,549.61,7.69,1.92,2.75,537.25,BATCH_20250711_12,COMPLETED,1228,AUTH_180250,REF_1756566,15,4,0.0225,FALSE,,
TXN_20250629_000836,DART_312,6/29/2025 17:05,6/29/2025,BA_KIOSK_001,DISCOVER,GBP,254.29,4.07,1.02,1.27,247.93,BATCH_20250629_16,COMPLETED,1764,AUTH_365688,REF_6963589,17,6,0.025,FALSE,,
TXN_20250707_000837,DART_312,7/7/2025 2:32,7/7/2025,BA_PARTNER_002,VISA,GBP,1157.6,17.36,4.63,5.79,1129.82,BATCH_20250707_00,COMPLETED,1710,AUTH_291059,REF_7592730,2,0,0.024,FALSE,,
TXN_20250714_000838,DART_312,7/14/2025 18:11,7/14/2025,BA_PARTNER_001,AMEX,USD,948.24,23.71,5.69,4.74,914.1,BATCH_20250714_16,COMPLETED,1472,AUTH_571804,REF_5447210,18,0,0.036,FALSE,,
TXN_20250705_000839,DART_312,7/5/2025 15:24,7/5/2025,BA_ECOM_002,VISA,EUR,1693.8,25.41,6.78,8.47,1653.14,BATCH_20250705_12,COMPLETED,1479,AUTH_211495,REF_8277938,15,5,0.024,FALSE,,
TXN_20250628_000840,DART_312,6/28/2025 20:37,6/28/2025,BA_KIOSK_001,VISA,GBP,96.7,1.45,0.39,0.48,94.38,BATCH_20250628_20,COMPLETED,1516,AUTH_524769,REF_9165848,20,5,0.024,FALSE,,
TXN_20250706_000841,DART_312,7/6/2025 0:45,7/6/2025,BA_CALLCENTER_001,AMEX,EUR,2788.25,69.71,16.73,13.94,2687.87,BATCH_20250706_00,COMPLETED,908,AUTH_943726,REF_6077736,0,6,0.036,FALSE,,
TXN_20250713_000842,DART_312,7/13/2025 16:29,7/13/2025,BA_ECOM_001,MASTERCARD,GBP,2782.98,38.96,9.74,13.91,2720.37,BATCH_20250713_16,COMPLETED,485,AUTH_128117,REF_4510288,16,6,0.0225,FALSE,,
TXN_20250630_000843,DART_312,6/30/2025 0:28,6/30/2025,BA_PARTNER_001,MASTERCARD,USD,1863.06,26.08,6.52,9.32,1821.14,BATCH_20250630_00,COMPLETED,1203,AUTH_300188,REF_2444410,0,0,0.0225,FALSE,,
TXN_20250706_000844,DART_312,7/6/2025 6:28,7/6/2025,BA_KIOSK_001,DISCOVER,GBP,97.65,1.56,0.39,0.49,95.21,BATCH_20250706_04,COMPLETED,1613,AUTH_836727,REF_8470322,6,6,0.025,FALSE,,
TXN_20250615_000845,DART_312,6/15/2025 5:07,6/15/2025,BA_ECOM_001,DISCOVER,EUR,543.92,8.7,2.18,2.72,530.32,BATCH_20250615_04,COMPLETED,1798,AUTH_974343,REF_7572195,5,6,0.025,FALSE,,
TXN_20250714_000846,DART_312,7/14/2025 10:37,7/14/2025,BA_ECOM_001,DISCOVER,USD,3017.54,48.28,12.07,15.09,2942.1,BATCH_20250714_08,COMPLETED,1320,AUTH_866591,REF_5878387,10,0,0.025,FALSE,,
TXN_20250714_000847,DART_312,7/14/2025 5:12,7/14/2025,BA_KIOSK_001,DISCOVER,GBP,328.78,5.26,1.32,1.64,320.56,BATCH_20250714_04,COMPLETED,964,AUTH_704402,REF_6299086,5,0,0.025,FALSE,,
TXN_20250628_000848,DART_312,6/28/2025 18:20,6/28/2025,BA_PARTNER_001,DISCOVER,USD,401.48,6.42,1.61,2.01,391.44,BATCH_20250628_16,COMPLETED,1423,AUTH_463608,REF_8521651,18,5,0.025,FALSE,,
TXN_20250623_000849,DART_312,6/23/2025 7:36,6/23/2025,BA_ECOM_002,AMEX,EUR,501.81,12.55,3.01,2.51,483.74,BATCH_20250623_04,COMPLETED,575,AUTH_632294,REF_4685993,7,0,0.036,FALSE,,
TXN_20250626_000850,DART_312,6/26/2025 23:16,6/26/2025,BA_CALLCENTER_001,DISCOVER,GBP,3631.49,58.1,14.53,18.16,3540.7,BATCH_20250626_20,COMPLETED,899,AUTH_537110,REF_7044085,23,3,0.025,FALSE,,
TXN_20250620_000851,DART_312,6/20/2025 4:46,6/20/2025,BA_PARTNER_002,MASTERCARD,EUR,575.97,8.06,2.02,2.88,563.01,BATCH_20250620_04,COMPLETED,276,AUTH_799459,REF_9101545,4,4,0.0225,FALSE,,
TXN_20250711_000852,DART_312,7/11/2025 15:25,7/11/2025,BA_ECOM_002,DISCOVER,GBP,3460.24,55.36,13.84,17.3,3373.74,BATCH_20250711_12,COMPLETED,1111,AUTH_418402,REF_4937929,15,4,0.025,FALSE,,
TXN_20250709_000853,DART_312,7/9/2025 3:34,7/9/2025,BA_ECOM_001,AMEX,USD,537.78,13.44,3.23,2.69,518.42,BATCH_20250709_00,COMPLETED,1795,AUTH_627935,REF_1536367,3,2,0.036,FALSE,,
TXN_20250620_000854,DART_312,6/20/2025 18:16,6/20/2025,BA_KIOSK_001,VISA,EUR,126.46,1.9,0.51,0.63,123.42,BATCH_20250620_16,COMPLETED,1096,AUTH_370346,REF_6709692,18,4,0.024,FALSE,,
TXN_20250620_000855,DART_312,6/20/2025 8:48,6/20/2025,BA_ECOM_001,AMEX,GBP,3475.48,86.89,20.85,17.38,3350.36,BATCH_20250620_08,COMPLETED,1337,AUTH_802006,REF_2747213,8,4,0.036,FALSE,,
TXN_20250623_000856,DART_312,6/23/2025 18:38,6/23/2025,BA_KIOSK_001,DISCOVER,GBP,517.53,8.28,2.07,2.59,504.59,BATCH_20250623_16,COMPLETED,1348,AUTH_920150,REF_2709062,18,0,0.025,FALSE,,
TXN_20250619_000857,DART_312,6/19/2025 3:35,6/19/2025,BA_CALLCENTER_001,VISA,GBP,3041.85,45.63,12.17,15.21,2968.84,BATCH_20250619_00,COMPLETED,1965,AUTH_479205,REF_3634568,3,3,0.024,FALSE,,
TXN_20250622_000858,DART_312,6/22/2025 10:52,6/22/2025,BA_KIOSK_001,DISCOVER,EUR,289.38,4.63,1.16,1.45,282.14,BATCH_20250622_08,COMPLETED,844,AUTH_450861,REF_3311438,10,6,0.025,FALSE,,
TXN_20250712_000859,DART_312,7/12/2025 14:09,7/12/2025,BA_KIOSK_001,VISA,GBP,364.74,5.47,1.46,1.82,355.99,BATCH_20250712_12,COMPLETED,687,AUTH_629554,REF_3873296,14,5,0.024,FALSE,,
TXN_20250713_000860,DART_312,7/13/2025 12:14,7/13/2025,BA_PARTNER_001,DISCOVER,USD,765.2,12.24,3.06,3.83,746.07,BATCH_20250713_12,COMPLETED,1642,AUTH_890109,REF_9886057,12,6,0.025,FALSE,,
TXN_20250702_000861,DART_312,7/2/2025 13:29,7/2/2025,BA_PARTNER_002,DISCOVER,USD,2068.88,33.1,8.28,10.34,2017.16,BATCH_20250702_12,COMPLETED,1845,AUTH_641228,REF_7069566,13,2,0.025,FALSE,,
TXN_20250615_000862,DART_312,6/15/2025 20:09,6/15/2025,BA_ECOM_002,VISA,EUR,3513.12,52.7,14.05,17.57,3428.8,BATCH_20250615_20,COMPLETED,273,AUTH_454737,REF_6281544,20,6,0.024,FALSE,,
TXN_20250703_000863,DART_312,7/3/2025 15:10,7/3/2025,BA_ECOM_001,DISCOVER,GBP,2154.67,34.47,8.62,10.77,2100.81,BATCH_20250703_12,COMPLETED,1948,AUTH_702466,REF_1969887,15,3,0.025,FALSE,,
TXN_20250624_000864,DART_312,6/24/2025 21:46,6/24/2025,BA_PARTNER_001,AMEX,USD,888.6,22.22,5.33,4.44,856.61,BATCH_20250624_20,COMPLETED,1233,AUTH_419105,REF_6262932,21,1,0.036,FALSE,,
TXN_20250616_000865,DART_312,6/16/2025 9:37,6/16/2025,BA_PARTNER_002,AMEX,EUR,637.17,15.93,3.82,3.19,614.23,BATCH_20250616_08,COMPLETED,927,AUTH_567863,REF_4441570,9,0,0.036,FALSE,,
