transaction_id,message_type,timestamp,settlement_date,merchant_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,settlement_accuracy,is_anomaly,anomaly_type
TXN_20250621_007197,DART_312,2025-06-21 11:56:16.988785,2025-06-21,BA_ECOM_002,VISA,USD,133.71,2.01,0.53,0.67,130.5,BATCH_20250621_08,COMPLETED,755,AUTH_383801,REF_4773549,11,5,0.02400717971729863,0.9999999999999998,False,
TXN_20250711_007198,DART_312,2025-07-11 05:01:16.988794,2025-07-11,BA_ECOM_001,AMEX,GBP,876.11,21.9,5.26,4.38,844.57,BATCH_20250711_04,COMPLETED,711,AUTH_161506,REF_4485520,5,4,0.036000045656367344,1.0,False,
TXN_20250630_007199,DART_312,2025-06-30 16:19:16.988803,2025-06-30,BA_ECOM_002,AMEX,GBP,33.81,0.85,0.2,0.17,32.59,BATCH_20250630_16,COMPLETED,1727,AUTH_225580,REF_1721598,16,0,0.03608399881691807,1.0000000000000002,False,
TXN_20250626_007200,DART_312,2025-06-26 16:20:16.988813,2025-06-26,BA_PARTNER_001,DISCOVER,EUR,64.56,1.03,0.26,0.32,62.95,BATCH_20250626_16,COMPLETED,606,AUTH_782146,REF_1506045,16,3,0.02493804213135068,1.0,False,
TXN_20250625_007201,DART_312,2025-06-25 19:18:16.988822,2025-06-25,BA_ECOM_002,VISA,EUR,158.38,2.38,0.63,0.79,154.58,BATCH_20250625_16,COMPLETED,481,AUTH_271476,REF_7097695,19,2,0.02399292840005051,1.0,False,
TXN_20250709_007202,DART_312,2025-07-09 18:46:16.988831,2025-07-09,BA_PARTNER_002,DISCOVER,USD,144.88,2.32,0.58,0.72,141.26,BATCH_20250709_16,COMPLETED,1301,AUTH_565794,REF_5726566,18,2,0.024986195472114857,1.0,False,
TXN_20250701_007203,DART_312,2025-07-01 01:12:16.988841,2025-07-01,BA_ECOM_001,DISCOVER,USD,63.83,1.02,0.26,0.32,62.23,BATCH_20250701_00,COMPLETED,1432,AUTH_756480,REF_7397754,1,1,0.02506658311138963,1.0,False,
TXN_20250706_007204,DART_312,2025-07-06 09:31:16.988850,2025-07-06,BA_CALLCENTER_001,DISCOVER,EUR,10.0,0.16,0.04,0.05,9.75,BATCH_20250706_08,COMPLETED,1879,AUTH_344062,REF_1620988,9,6,0.025,1.0,False,
TXN_20250630_007205,DART_312,2025-06-30 20:54:16.988859,2025-06-30,BA_ECOM_001,DISCOVER,EUR,173.61,2.78,0.69,0.87,169.27,BATCH_20250630_20,COMPLETED,262,AUTH_870222,REF_1667618,20,0,0.024998559990783938,1.0,False,
TXN_20250622_007206,DART_312,2025-06-22 15:55:16.988868,2025-06-22,BA_ECOM_001,VISA,GBP,196.61,2.95,0.79,0.98,191.89,BATCH_20250622_12,COMPLETED,702,AUTH_980079,REF_5865284,15,6,0.024006917247342455,0.9999999999999997,False,
TXN_20250629_007207,DART_312,2025-06-29 18:18:16.988878,2025-06-29,BA_KIOSK_001,AMEX,GBP,326.2,8.15,1.96,1.63,314.46,BATCH_20250629_16,COMPLETED,314,AUTH_217933,REF_9544085,18,6,0.035990190067443285,0.9999999999999998,False,
TXN_20250630_007208,DART_312,2025-06-30 08:56:16.988888,2025-06-30,BA_CALLCENTER_001,VISA,GBP,11.89,0.18,0.05,0.06,11.6,BATCH_20250630_08,COMPLETED,672,AUTH_368621,REF_2167304,8,0,0.024390243902439022,1.0,False,
TXN_20250619_007209,DART_312,2025-06-19 16:59:16.988896,2025-06-19,BA_PARTNER_002,VISA,USD,218.25,3.27,0.87,1.09,213.02,BATCH_20250619_16,COMPLETED,447,AUTH_832568,REF_4226971,16,3,0.023963344788087055,1.0000000000000002,False,
TXN_20250623_007210,DART_312,2025-06-23 15:55:16.988905,2025-06-23,BA_PARTNER_002,AMEX,EUR,935.33,23.38,5.61,4.68,901.66,BATCH_20250623_12,COMPLETED,454,AUTH_132261,REF_5751798,15,0,0.03599799001421958,0.9999999999999999,False,
TXN_20250626_007211,DART_312,2025-06-26 23:28:16.988914,2025-06-26,BA_ECOM_001,DISCOVER,USD,101.72,1.63,0.41,0.51,99.17,BATCH_20250626_20,COMPLETED,215,AUTH_377767,REF_2436104,23,3,0.025068816358631535,1.0,False,
TXN_20250711_007212,DART_312,2025-07-11 16:38:16.988923,2025-07-11,BA_KIOSK_001,VISA,EUR,11.6,0.17,0.05,0.06,11.32,BATCH_20250711_16,COMPLETED,1835,AUTH_387831,REF_4471949,16,4,0.024137931034482762,1.0000000000000002,False,
TXN_20250713_007213,DART_312,2025-07-13 17:50:16.988934,2025-07-13,BA_MOBILE_001,AMEX,GBP,23.91,0.6,0.14,0.12,23.05,BATCH_20250713_16,COMPLETED,544,AUTH_192447,REF_7114160,17,6,0.03596821413634462,1.0000000000000002,False,
TXN_20250622_007214,DART_312,2025-06-22 02:09:16.988942,2025-06-22,BA_KIOSK_001,AMEX,GBP,55.52,1.39,0.33,0.28,53.52,BATCH_20250622_00,COMPLETED,892,AUTH_535427,REF_1258691,2,6,0.03602305475504323,1.0,False,
TXN_20250621_007215,DART_312,2025-06-21 05:13:16.988951,2025-06-21,BA_PARTNER_002,AMEX,EUR,107.4,2.69,0.64,0.54,103.53,BATCH_20250621_04,COMPLETED,337,AUTH_380256,REF_2946420,5,5,0.03603351955307262,1.0,False,
TXN_20250707_007216,DART_312,2025-07-07 02:27:16.988960,2025-07-07,BA_MOBILE_001,VISA,USD,20.63,0.31,0.08,0.1,20.14,BATCH_20250707_00,COMPLETED,925,AUTH_122040,REF_6891831,2,0,0.02375181774115366,1.0,False,
TXN_20250712_007217,DART_312,2025-07-12 09:55:16.988970,2025-07-12,BA_ECOM_002,DISCOVER,USD,702.89,11.25,2.81,3.51,685.32,BATCH_20250712_08,COMPLETED,205,AUTH_818588,REF_3618614,9,5,0.024996798930131316,1.0,False,
TXN_20250713_007218,DART_312,2025-07-13 07:52:16.988979,2025-07-13,BA_ECOM_002,DISCOVER,GBP,48.69,0.78,0.19,0.24,47.48,BATCH_20250713_04,COMPLETED,314,AUTH_451224,REF_3049583,7,6,0.02485109878825221,1.0,False,
TXN_20250712_007219,DART_312,2025-07-12 15:43:16.988988,2025-07-12,BA_PARTNER_001,DISCOVER,GBP,10.0,0.16,0.04,0.05,9.75,BATCH_20250712_12,COMPLETED,1871,AUTH_860120,REF_8900098,15,5,0.025,1.0,False,
TXN_20250618_007220,DART_312,2025-06-18 15:25:16.988996,2025-06-18,BA_ECOM_002,AMEX,EUR,448.86,11.22,2.69,2.24,432.71,BATCH_20250618_12,COMPLETED,494,AUTH_376032,REF_2876737,15,2,0.035980038319297775,1.0,False,
TXN_20250714_007221,DART_312,2025-07-14 06:35:16.989006,2025-07-14,BA_PARTNER_001,DISCOVER,USD,10.0,0.16,0.04,0.05,9.75,BATCH_20250714_04,COMPLETED,121,AUTH_762494,REF_5274081,6,0,0.025,1.0,False,
TXN_20250614_007222,DART_312,2025-06-14 19:46:16.989015,2025-06-14,BA_KIOSK_001,MASTERCARD,USD,42.74,0.6,0.15,0.21,41.78,BATCH_20250614_16,COMPLETED,812,AUTH_325916,REF_3038202,19,5,0.022461394478240523,1.0,False,
TXN_20250617_007223,DART_312,2025-06-17 20:39:16.989024,2025-06-17,BA_KIOSK_001,MASTERCARD,USD,2301.27,32.22,8.05,11.51,2249.49,BATCH_20250617_20,COMPLETED,1936,AUTH_177994,REF_4135537,20,1,0.022500619223298438,1.0,False,
TXN_20250711_007224,DART_312,2025-07-11 18:13:16.989033,2025-07-11,BA_ECOM_002,AMEX,EUR,146.64,3.67,0.88,0.73,141.36,BATCH_20250711_16,COMPLETED,165,AUTH_672250,REF_6136886,18,4,0.03600654664484452,1.0,False,
TXN_20250704_007225,DART_312,2025-07-04 18:54:16.989043,2025-07-04,BA_ECOM_002,AMEX,GBP,48.39,1.21,0.29,0.24,46.65,BATCH_20250704_16,COMPLETED,1223,AUTH_642701,REF_8330900,18,4,0.03595784252944823,1.0,False,
TXN_20250622_007226,DART_312,2025-06-22 16:54:16.989052,2025-06-22,BA_CALLCENTER_001,DISCOVER,EUR,50.96,0.82,0.2,0.25,49.69,BATCH_20250622_16,COMPLETED,1314,AUTH_234562,REF_6328460,16,6,0.024921507064364207,1.0,False,
TXN_20250621_007227,DART_312,2025-06-21 10:49:16.989062,2025-06-21,BA_ECOM_002,DISCOVER,GBP,141.06,2.26,0.56,0.71,137.53,BATCH_20250621_08,COMPLETED,303,AUTH_804803,REF_1250558,10,5,0.025024812136679425,1.0,False,
TXN_20250615_007228,DART_312,2025-06-15 23:54:16.989071,2025-06-15,BA_PARTNER_001,MASTERCARD,GBP,66.21,0.93,0.23,0.33,64.72,BATCH_20250615_20,COMPLETED,1806,AUTH_719478,REF_2650664,23,6,0.022504153451140315,1.0000000000000002,False,
TXN_20250614_007229,DART_312,2025-06-14 19:48:16.989080,2025-06-14,BA_MOBILE_001,VISA,GBP,56.25,0.84,0.23,0.28,54.9,BATCH_20250614_16,COMPLETED,1761,AUTH_723988,REF_9473649,19,5,0.024,1.0,False,
TXN_20250712_007230,DART_312,2025-07-12 12:48:16.989089,2025-07-12,BA_PARTNER_001,DISCOVER,EUR,15.69,0.25,0.06,0.08,15.3,BATCH_20250712_12,COMPLETED,326,AUTH_929775,REF_3276959,12,5,0.0248565965583174,1.0000000000000002,False,
TXN_20250623_007231,DART_312,2025-06-23 19:47:16.989098,2025-06-23,BA_PARTNER_002,MASTERCARD,EUR,413.67,5.79,1.45,2.07,404.36,BATCH_20250623_16,COMPLETED,1166,AUTH_569200,REF_6132214,19,0,0.022505862160659463,1.0,False,
TXN_20250622_007232,DART_312,2025-06-22 16:20:16.989106,2025-06-22,BA_PARTNER_001,AMEX,EUR,73.27,1.83,0.44,0.37,70.63,BATCH_20250622_16,COMPLETED,407,AUTH_939408,REF_6971715,16,6,0.03603111778354033,1.0,False,
TXN_20250706_007233,DART_312,2025-07-06 22:29:16.989115,2025-07-06,BA_MOBILE_001,AMEX,GBP,59.23,1.48,0.36,0.3,57.09,BATCH_20250706_20,COMPLETED,404,AUTH_524856,REF_8153348,22,6,0.03613033935505656,1.0,False,
TXN_20250706_007234,DART_312,2025-07-06 22:30:16.989124,2025-07-06,BA_KIOSK_001,MASTERCARD,EUR,25.69,0.36,0.09,0.13,25.11,BATCH_20250706_20,COMPLETED,1553,AUTH_554550,REF_7605430,22,6,0.022576878162709223,0.9999999999999999,False,
TXN_20250619_007235,DART_312,2025-06-19 04:44:16.989133,2025-06-19,BA_MOBILE_001,VISA,GBP,92.68,1.39,0.37,0.46,90.46,BATCH_20250619_04,COMPLETED,176,AUTH_450512,REF_2175580,4,3,0.023953388001726365,0.9999999999999999,False,
TXN_20250615_007236,DART_312,2025-06-15 13:05:16.989142,2025-06-15,BA_PARTNER_001,MASTERCARD,EUR,40.11,0.56,0.14,0.2,39.21,BATCH_20250615_12,COMPLETED,1898,AUTH_591076,REF_3489966,13,6,0.022438294689603594,1.0000000000000002,False,
TXN_20250619_007237,DART_312,2025-06-19 10:29:16.989152,2025-06-19,BA_ECOM_001,DISCOVER,USD,195.89,3.13,0.78,0.98,191.0,BATCH_20250619_08,COMPLETED,1064,AUTH_621862,REF_9668028,10,3,0.02496298943284497,1.0,False,
TXN_20250707_007238,DART_312,2025-07-07 21:17:16.989162,2025-07-07,BA_KIOSK_001,DISCOVER,EUR,17.82,0.29,0.07,0.09,17.37,BATCH_20250707_20,COMPLETED,236,AUTH_112134,REF_9274007,21,0,0.02525252525252525,1.0,False,
TXN_20250715_007239,DART_312,2025-07-15 01:57:16.989175,2025-07-15,BA_ECOM_002,AMEX,GBP,54.77,1.37,0.33,0.27,52.8,BATCH_20250715_00,COMPLETED,1130,AUTH_739295,REF_4742770,1,1,0.035968595946686145,0.9999999999999999,False,
TXN_20250625_007240,DART_312,2025-06-25 07:36:16.989186,2025-06-25,BA_PARTNER_001,MASTERCARD,GBP,124.69,1.75,0.44,0.62,121.88,BATCH_20250625_04,COMPLETED,1620,AUTH_898986,REF_2628856,7,2,0.022535889004731736,1.0,False,
TXN_20250704_007241,DART_312,2025-07-04 04:05:16.989196,2025-07-04,BA_ECOM_002,VISA,EUR,95.24,1.43,0.38,0.48,92.95,BATCH_20250704_04,COMPLETED,469,AUTH_804468,REF_5176643,4,4,0.024044519109617808,1.0000000000000002,False,
TXN_20250620_007242,DART_312,2025-06-20 05:17:16.989205,2025-06-20,BA_ECOM_001,DISCOVER,EUR,63.19,1.01,0.25,0.32,61.61,BATCH_20250620_04,COMPLETED,435,AUTH_116936,REF_2381525,5,4,0.025003956322202883,1.0,False,
TXN_20250701_007243,DART_312,2025-07-01 14:04:16.989214,2025-07-01,BA_PARTNER_002,AMEX,EUR,25.23,0.63,0.15,0.13,24.32,BATCH_20250701_12,COMPLETED,339,AUTH_812202,REF_3355921,14,1,0.036068172810146654,0.9999999999999999,False,
TXN_20250702_007244,DART_312,2025-07-02 21:48:16.989222,2025-07-02,BA_PARTNER_002,DISCOVER,GBP,126.31,2.02,0.51,0.63,123.15,BATCH_20250702_20,COMPLETED,1905,AUTH_815106,REF_8020843,21,2,0.02501781331644367,1.0,False,
TXN_20250615_007245,DART_312,2025-06-15 00:14:16.989231,2025-06-15,BA_PARTNER_002,VISA,GBP,25.67,0.39,0.1,0.13,25.05,BATCH_20250615_00,COMPLETED,1842,AUTH_120867,REF_5544419,0,6,0.024152707440592128,1.0,False,
TXN_20250714_007246,DART_312,2025-07-14 21:26:16.989240,2025-07-14,BA_CALLCENTER_001,VISA,EUR,47.41,0.71,0.19,0.24,46.27,BATCH_20250714_20,COMPLETED,1263,AUTH_289298,REF_9011739,21,0,0.02404556000843704,1.0000000000000002,False,
TXN_20250703_007247,DART_312,2025-07-03 03:28:16.989250,2025-07-03,BA_PARTNER_002,DISCOVER,GBP,55.59,0.89,0.22,0.28,54.2,BATCH_20250703_00,COMPLETED,1686,AUTH_654310,REF_8003146,3,3,0.02500449721172873,1.0,False,
TXN_20250708_007248,DART_312,2025-07-08 12:28:16.989259,2025-07-08,BA_PARTNER_002,AMEX,GBP,10.0,0.25,0.06,0.05,9.64,BATCH_20250708_12,COMPLETED,901,AUTH_510038,REF_7784751,12,1,0.036,1.0000000000000002,False,
TXN_20250625_007249,DART_312,2025-06-25 03:14:16.989268,2025-06-25,BA_ECOM_001,AMEX,USD,34.09,0.85,0.2,0.17,32.87,BATCH_20250625_00,COMPLETED,140,AUTH_651683,REF_1444748,3,2,0.03578762100322675,1.0,False,
TXN_20250625_007250,DART_312,2025-06-25 17:20:16.989277,2025-06-25,BA_PARTNER_002,VISA,EUR,81.74,1.23,0.33,0.41,79.77,BATCH_20250625_16,COMPLETED,1346,AUTH_155930,REF_4659331,17,2,0.024100807438218744,1.0,False,
TXN_20250714_007251,DART_312,2025-07-14 05:01:16.989288,2025-07-14,BA_CALLCENTER_001,MASTERCARD,USD,22.55,0.32,0.08,0.11,22.04,BATCH_20250714_04,COMPLETED,198,AUTH_825448,REF_9472602,5,0,0.02261640798226164,0.9999999999999999,False,
TXN_20250619_007252,DART_312,2025-06-19 17:19:16.989297,2025-06-19,BA_MOBILE_001,DISCOVER,USD,77.12,1.23,0.31,0.39,75.19,BATCH_20250619_16,COMPLETED,738,AUTH_938845,REF_2305807,17,3,0.025025933609958508,1.0,False,
TXN_20250626_007253,DART_312,2025-06-26 23:54:16.989306,2025-06-26,BA_MOBILE_001,VISA,GBP,71.77,1.08,0.29,0.36,70.04,BATCH_20250626_20,COMPLETED,635,AUTH_321440,REF_8009187,23,3,0.02410477915563606,1.0000000000000002,False,
TXN_20250713_007254,DART_312,2025-07-13 06:38:16.989315,2025-07-13,BA_MOBILE_001,VISA,EUR,58.87,0.88,0.24,0.29,57.46,BATCH_20250713_04,COMPLETED,468,AUTH_725188,REF_1709824,6,6,0.023951078647868187,1.0000000000000002,False,
TXN_20250701_007255,DART_312,2025-07-01 06:36:16.989324,2025-07-01,BA_CALLCENTER_001,VISA,EUR,484.8,7.27,1.94,2.42,473.17,BATCH_20250701_04,COMPLETED,1133,AUTH_214880,REF_6209246,6,1,0.023989273927392737,1.0,False,
TXN_20250626_007256,DART_312,2025-06-26 01:28:16.989333,2025-06-26,BA_KIOSK_001,DISCOVER,EUR,49.42,0.79,0.2,0.25,48.18,BATCH_20250626_00,COMPLETED,639,AUTH_739541,REF_1240710,1,3,0.025091056252529338,1.0,False,
TXN_20250708_007257,DART_312,2025-07-08 13:48:16.989342,2025-07-08,BA_ECOM_001,DISCOVER,USD,283.97,4.54,1.14,1.42,276.87,BATCH_20250708_12,COMPLETED,671,AUTH_690863,REF_2569938,13,1,0.0250026411240624,1.0,False,
TXN_20250712_007258,DART_312,2025-07-12 03:14:16.989352,2025-07-12,BA_KIOSK_001,AMEX,USD,27.08,0.68,0.16,0.14,26.1,BATCH_20250712_00,COMPLETED,147,AUTH_826768,REF_1681902,3,5,0.036189069423929104,1.0000000000000002,False,
TXN_20250707_007259,DART_312,2025-07-07 11:49:16.989362,2025-07-07,BA_KIOSK_001,AMEX,EUR,1035.71,25.89,6.21,5.18,998.43,BATCH_20250707_08,COMPLETED,1883,AUTH_308746,REF_2765230,11,0,0.03599463170192428,0.9999999999999999,False,
TXN_20250705_007260,DART_312,2025-07-05 04:19:16.989371,2025-07-05,BA_PARTNER_001,MASTERCARD,GBP,590.14,8.26,2.07,2.95,576.86,BATCH_20250705_04,COMPLETED,1371,AUTH_437895,REF_1879750,4,5,0.022503134849357783,1.0000000000000002,False,
TXN_20250623_007261,DART_312,2025-06-23 01:26:16.989380,2025-06-23,BA_PARTNER_002,DISCOVER,GBP,55.38,0.89,0.22,0.28,53.99,BATCH_20250623_00,COMPLETED,1957,AUTH_307440,REF_1987974,1,0,0.0250993138317082,1.0,False,
TXN_20250709_007262,DART_312,2025-07-09 05:10:16.989388,2025-07-09,BA_MOBILE_001,DISCOVER,USD,45.12,0.72,0.18,0.23,43.99,BATCH_20250709_04,COMPLETED,1841,AUTH_477559,REF_7637657,5,2,0.02504432624113475,1.0,False,
TXN_20250630_007263,DART_312,2025-06-30 06:47:16.989397,2025-06-30,BA_ECOM_002,AMEX,GBP,577.84,14.45,3.47,2.89,557.03,BATCH_20250630_04,COMPLETED,1919,AUTH_430802,REF_5166336,6,0,0.036013429322995984,1.0,False,
TXN_20250706_007264,DART_312,2025-07-06 20:57:16.989407,2025-07-06,BA_KIOSK_001,AMEX,GBP,45.76,1.14,0.27,0.23,44.12,BATCH_20250706_20,COMPLETED,1325,AUTH_243266,REF_9329365,20,6,0.03583916083916084,1.0,False,
TXN_20250715_007265,DART_312,2025-07-15 02:35:16.989416,2025-07-15,BA_ECOM_002,VISA,USD,76.97,1.15,0.31,0.38,75.13,BATCH_20250715_00,COMPLETED,1217,AUTH_146939,REF_1432349,2,1,0.023905417695205922,1.0,False,
TXN_20250709_007266,DART_312,2025-07-09 03:07:16.989425,2025-07-09,BA_ECOM_001,VISA,GBP,355.67,5.34,1.42,1.78,347.13,BATCH_20250709_00,COMPLETED,106,AUTH_361177,REF_3404289,3,2,0.024011021452469982,0.9999999999999999,False,
TXN_20250620_007267,DART_312,2025-06-20 18:09:16.989435,2025-06-20,BA_ECOM_002,MASTERCARD,USD,160.52,2.25,0.56,0.8,156.91,BATCH_20250620_16,COMPLETED,1956,AUTH_201540,REF_7795017,18,4,0.022489409419386992,1.0,False,
TXN_20250714_007268,DART_312,2025-07-14 22:58:16.989444,2025-07-14,BA_CALLCENTER_001,VISA,EUR,68.01,1.02,0.27,0.34,66.38,BATCH_20250714_20,COMPLETED,1050,AUTH_464376,REF_9205157,22,0,0.02396706366710778,0.9999999999999998,False,
TXN_20250623_007269,DART_312,2025-06-23 02:07:16.989453,2025-06-23,BA_PARTNER_002,AMEX,GBP,20.06,0.5,0.12,0.1,19.34,BATCH_20250623_00,COMPLETED,1915,AUTH_520006,REF_7687161,2,0,0.03589232303090728,1.0000000000000002,False,
TXN_20250713_007270,DART_312,2025-07-13 00:40:16.989462,2025-07-13,BA_KIOSK_001,DISCOVER,USD,10.0,0.16,0.04,0.05,9.75,BATCH_20250713_00,COMPLETED,739,AUTH_378775,REF_1804906,0,6,0.025,1.0,False,
TXN_20250707_007271,DART_312,2025-07-07 10:51:16.989471,2025-07-07,BA_CALLCENTER_001,AMEX,EUR,72.48,1.81,0.43,0.36,69.88,BATCH_20250707_08,COMPLETED,1475,AUTH_840390,REF_7688721,10,0,0.035871964679911696,1.0,False,
TXN_20250623_007272,DART_312,2025-06-23 16:14:16.989480,2025-06-23,BA_PARTNER_001,MASTERCARD,GBP,161.73,2.26,0.57,0.81,158.09,BATCH_20250623_16,COMPLETED,1512,AUTH_277106,REF_8822178,16,0,0.022506646880603474,1.0,False,
TXN_20250623_007273,DART_312,2025-06-23 04:33:16.989489,2025-06-23,BA_KIOSK_001,VISA,GBP,41.64,0.62,0.17,0.21,40.64,BATCH_20250623_04,COMPLETED,797,AUTH_381613,REF_1630875,4,0,0.024015369836695485,1.0,False,
TXN_20250709_007274,DART_312,2025-07-09 19:17:16.989497,2025-07-09,BA_ECOM_001,MASTERCARD,EUR,624.17,8.74,2.18,3.12,610.13,BATCH_20250709_16,COMPLETED,1430,AUTH_416957,REF_7916730,19,2,0.022493871861832514,1.0,False,
TXN_20250703_007275,DART_312,2025-07-03 19:20:16.989506,2025-07-03,BA_CALLCENTER_001,MASTERCARD,GBP,23.46,0.33,0.08,0.12,22.93,BATCH_20250703_16,COMPLETED,1548,AUTH_656166,REF_6319447,19,3,0.022591645353793693,0.9999999999999999,False,
TXN_20250703_007276,DART_312,2025-07-03 01:09:16.989516,2025-07-03,BA_PARTNER_002,DISCOVER,USD,15.4,0.25,0.06,0.08,15.01,BATCH_20250703_00,COMPLETED,1889,AUTH_755109,REF_4644312,1,3,0.025324675324675326,1.0,False,
TXN_20250618_007277,DART_312,2025-06-18 11:59:16.989528,2025-06-18,BA_CALLCENTER_001,DISCOVER,USD,50.37,0.81,0.2,0.25,49.11,BATCH_20250618_08,COMPLETED,821,AUTH_299431,REF_2063522,11,2,0.02501488981536629,1.0000000000000002,False,
TXN_20250628_007278,DART_312,2025-06-28 17:30:16.989537,2025-06-28,BA_ECOM_002,AMEX,EUR,136.65,3.42,0.82,0.68,131.73,BATCH_20250628_16,COMPLETED,1002,AUTH_530565,REF_2413624,17,5,0.036004390779363335,0.9999999999999998,False,
TXN_20250619_007279,DART_312,2025-06-19 22:22:16.989546,2025-06-19,BA_MOBILE_001,AMEX,GBP,61.31,1.53,0.37,0.31,59.1,BATCH_20250619_20,COMPLETED,1598,AUTH_850886,REF_4768057,22,3,0.03604632197031479,1.0,False,
TXN_20250623_007280,DART_312,2025-06-23 20:52:16.989555,2025-06-23,BA_KIOSK_001,MASTERCARD,USD,21.54,0.3,0.08,0.11,21.05,BATCH_20250623_20,COMPLETED,1679,AUTH_775393,REF_1620682,20,0,0.02274837511606314,1.0,False,
TXN_20250626_007281,DART_312,2025-06-26 17:09:16.989568,2025-06-26,BA_MOBILE_001,DISCOVER,USD,98.94,1.58,0.4,0.49,96.47,BATCH_20250626_16,COMPLETED,556,AUTH_915701,REF_8849130,17,3,0.024964625025267837,1.0,False,
TXN_20250626_007282,DART_312,2025-06-26 09:13:16.989578,2025-06-26,BA_KIOSK_001,MASTERCARD,GBP,578.42,8.1,2.02,2.89,565.41,BATCH_20250626_08,COMPLETED,1182,AUTH_850074,REF_4654364,9,3,0.022492306628401508,1.0,False,
TXN_20250625_007283,DART_312,2025-06-25 10:30:16.989587,2025-06-25,BA_PARTNER_001,VISA,GBP,52.09,0.78,0.21,0.26,50.84,BATCH_20250625_08,COMPLETED,424,AUTH_399379,REF_3784012,10,2,0.023996928393165674,1.0,False,
TXN_20250625_007284,DART_312,2025-06-25 03:07:16.989597,2025-06-25,BA_PARTNER_002,AMEX,GBP,244.61,6.12,1.47,1.22,235.8,BATCH_20250625_00,COMPLETED,1834,AUTH_312507,REF_5956036,3,2,0.0360165160868321,1.0,False,
TXN_20250702_007285,DART_312,2025-07-02 18:59:16.989605,2025-07-02,BA_ECOM_001,AMEX,GBP,51.6,1.29,0.31,0.26,49.74,BATCH_20250702_16,COMPLETED,1716,AUTH_267404,REF_2868339,18,2,0.03604651162790698,1.0,False,
TXN_20250621_007286,DART_312,2025-06-21 05:10:16.989614,2025-06-21,BA_KIOSK_001,VISA,EUR,198.4,2.98,0.79,0.99,193.64,BATCH_20250621_04,COMPLETED,1346,AUTH_528760,REF_1741966,5,5,0.023991935483870967,0.9999999999999999,False,
TXN_20250713_007287,DART_312,2025-07-13 18:17:16.989625,2025-07-13,BA_KIOSK_001,AMEX,EUR,191.85,4.8,1.15,0.96,184.94,BATCH_20250713_16,COMPLETED,1913,AUTH_751881,REF_8478935,18,6,0.03601772217878551,1.0000000000000002,False,
TXN_20250628_007288,DART_312,2025-06-28 21:31:16.989634,2025-06-28,BA_PARTNER_001,AMEX,GBP,153.87,3.85,0.92,0.77,148.33,BATCH_20250628_20,COMPLETED,1605,AUTH_487469,REF_8072337,21,5,0.03600441931500618,1.0,False,
TXN_20250704_007289,DART_312,2025-07-04 01:33:16.989644,2025-07-04,BA_PARTNER_002,MASTERCARD,EUR,53.59,0.75,0.19,0.27,52.38,BATCH_20250704_00,COMPLETED,1775,AUTH_445657,REF_5203413,1,4,0.022578839335696956,1.0,False,
TXN_20250622_007290,DART_312,2025-06-22 21:43:16.989653,2025-06-22,BA_ECOM_001,AMEX,EUR,10.0,0.25,0.06,0.05,9.64,BATCH_20250622_20,COMPLETED,703,AUTH_756415,REF_6649700,21,6,0.036,1.0000000000000002,False,
TXN_20250714_007291,DART_312,2025-07-14 20:27:16.989662,2025-07-14,BA_CALLCENTER_001,DISCOVER,GBP,25.28,0.4,0.1,0.13,24.65,BATCH_20250714_20,COMPLETED,1179,AUTH_308129,REF_5257405,20,0,0.024920886075949365,0.9999999999999999,False,
TXN_20250703_007292,DART_312,2025-07-03 06:03:16.989671,2025-07-03,BA_PARTNER_002,VISA,EUR,25.76,0.1661195470267466,0.1,0.13,25.14,BATCH_20250703_04,COMPLETED,345,AUTH_369997,REF_5936082,6,3,0.015377311608181156,1.0,True,fee_error
TXN_20250626_007293,DART_312,2025-06-26 02:16:16.989680,2025-06-26,BA_ECOM_001,MASTERCARD,EUR,55.8,0.78,0.2,0.28,54.54,BATCH_20250626_00,COMPLETED,1556,AUTH_524072,REF_6548917,2,3,0.022580645161290325,1.0000000000000002,False,
TXN_20250708_007294,DART_312,2025-07-08 12:58:16.989688,2025-07-08,BA_CALLCENTER_001,MASTERCARD,GBP,63.22,0.89,0.22,0.32,61.79,BATCH_20250708_12,COMPLETED,805,AUTH_794992,REF_4378985,12,1,0.022619424232837713,1.0,False,
TXN_20250715_007295,DART_312,2025-07-15 03:40:16.989698,2025-07-15,BA_KIOSK_001,VISA,EUR,33.02,0.5,0.13,0.17,32.22,BATCH_20250715_00,COMPLETED,186,AUTH_934591,REF_5890345,3,1,0.024227740763173834,1.0,False,
TXN_20250623_007296,DART_312,2025-06-23 01:57:16.989707,2025-06-23,BA_KIOSK_001,DISCOVER,GBP,20.3,0.32,0.08,0.1,19.8,BATCH_20250623_00,COMPLETED,255,AUTH_476348,REF_2042114,1,0,0.02463054187192118,1.0,False,
TXN_20250628_007297,DART_312,2025-06-28 19:53:16.989717,2025-06-28,BA_PARTNER_001,MASTERCARD,GBP,15.32,0.21,0.05,0.08,14.98,BATCH_20250628_16,COMPLETED,667,AUTH_948687,REF_6347381,19,5,0.022193211488250653,1.0000000000000002,False,
